Year,Week,temp_mean,temp_max,temp_min,humidity,rain,rain_days,pressure,wind
2021,46,15.242857142857144,23.114285714285717,9.62857142857143,52.42857142857143,0.0,0,1013.8285714285714,6.3999999999999995
2021,47,14.728571428571428,22.87142857142857,8.885714285714286,61.285714285714285,0.0,0,1014.8285714285714,7.214285714285714
2021,48,14.114285714285714,21.2,8.585714285714285,66.42857142857143,9.6,1,1017.8000000000001,7.214285714285714
2021,49,12.614285714285714,19.985714285714288,7.214285714285714,56.285714285714285,0.0,0,1019.3285714285714,6.128571428571428
2021,50,9.1,16.257142857142856,3.685714285714286,62.0,0.0,0,1020.1714285714286,6.942857142857143
2021,51,10.971428571428572,17.771428571428572,6.142857142857143,63.0,5.0,2,1016.9428571428572,5.642857142857143
2021,52,9.757142857142856,16.185714285714287,5.214285714285714,59.142857142857146,2.0,1,1021.9714285714286,7.114285714285714
2022,1,10.299999999999999,13.757142857142856,7.414285714285714,81.57142857142857,98.2,6,1017.6,8.0
2022,2,9.557142857142859,16.271428571428572,4.542857142857143,67.28571428571429,0.1,0,1018.8142857142857,6.957142857142857
2022,3,9.814285714285715,13.700000000000001,6.871428571428572,86.0,45.0,4,1014.4714285714286,7.371428571428571
2022,4,9.414285714285715,16.157142857142855,4.3428571428571425,71.85714285714286,0.3,0,1015.7142857142857,7.357142857142857
2022,5,10.228571428571428,16.37142857142857,5.142857142857143,73.42857142857143,6.4,2,1012.3571428571429,6.8428571428571425
2022,6,11.200000000000001,18.599999999999998,5.557142857142857,62.42857142857143,0.2,0,1015.8285714285714,8.12857142857143
2022,7,13.485714285714286,20.02857142857143,8.385714285714286,59.42857142857143,0.3,0,1012.9571428571428,8.557142857142857
2022,8,12.942857142857141,18.014285714285712,8.571428571428571,67.71428571428571,41.8,4,1015.4714285714286,9.0
2022,9,14.185714285714285,20.042857142857144,9.042857142857143,67.14285714285714,17.9,2,1016.9428571428572,8.457142857142857
2022,10,17.342857142857145,24.514285714285712,11.957142857142857,65.57142857142857,6.6,1,1014.3857142857142,10.471428571428572
2022,11,22.5,30.057142857142857,16.614285714285714,59.57142857142857,9.299999999999999,2,1007.9428571428572,10.1
2022,12,22.185714285714287,30.428571428571427,15.200000000000001,47.57142857142857,0.0,0,1008.2857142857143,8.414285714285715
2022,13,24.514285714285712,32.74285714285714,17.3,34.857142857142854,0.0,0,1007.5714285714286,10.1
2022,14,26.3,35.0,18.37142857142857,34.857142857142854,0.0,0,1008.3857142857142,8.7
2022,15,26.657142857142855,34.25714285714286,19.685714285714287,35.857142857142854,0.3,0,1004.0857142857143,8.557142857142857
2022,16,25.8,33.05714285714286,19.557142857142857,39.57142857142857,1.7,0,1008.5,10.357142857142858
2022,17,28.957142857142856,36.728571428571435,21.428571428571427,31.857142857142858,1.2,1,1004.157142857143,8.257142857142856
2022,18,27.857142857142858,34.457142857142856,21.32857142857143,41.42857142857143,10.9,1,1004.7857142857143,9.242857142857144
2022,19,31.61428571428571,39.48571428571428,23.87142857142857,27.428571428571427,0.0,0,999.8857142857142,9.328571428571427
2022,20,30.314285714285713,37.357142857142854,23.17142857142857,29.285714285714285,0.0,0,999.157142857143,9.342857142857143
2022,21,28.771428571428572,35.214285714285715,22.457142857142856,37.57142857142857,1.0,0,1000.9285714285714,9.0
2022,22,31.142857142857142,38.44285714285714,23.7,26.571428571428573,0.0,0,1000.1142857142858,8.142857142857142
2022,23,33.628571428571426,41.17142857142857,26.02857142857143,21.571428571428573,0.0,0,997.6428571428571,8.785714285714286
2022,24,31.485714285714288,37.67142857142857,25.385714285714283,37.714285714285715,12.5,3,999.8285714285714,8.542857142857143
2022,25,26.25714285714286,32.42857142857143,20.428571428571427,58.57142857142857,32.5,3,1001.6999999999999,9.157142857142857
2022,26,31.071428571428573,36.471428571428575,25.97142857142857,60.42857142857143,8.5,1,997.9142857142857,9.342857142857143
2022,27,29.771428571428572,34.55714285714286,25.7,73.71428571428571,83.30000000000001,5,1000.3571428571429,5.742857142857143
2022,28,27.37142857142857,31.814285714285713,23.7,77.42857142857143,80.5,4,1001.5142857142857,6.185714285714285
2022,29,27.985714285714288,31.5,24.8,80.28571428571429,47.5,4,1001.9,6.371428571428572
2022,30,26.685714285714287,30.099999999999998,24.042857142857144,85.14285714285714,86.8,6,1004.2857142857143,6.114285714285714
2022,31,28.17142857142857,32.7,23.97142857142857,75.0,5.4,1,1000.8142857142857,5.1571428571428575
2022,32,28.97142857142857,33.6,24.814285714285713,74.42857142857143,37.7,3,1000.3,6.942857142857143
2022,33,26.914285714285715,31.25714285714286,23.37142857142857,81.14285714285714,93.7,5,1003.1142857142858,7.085714285714286
2022,34,26.985714285714288,31.271428571428572,23.599999999999998,77.42857142857143,33.7,3,1003.4142857142857,7.057142857142857
2022,35,27.82857142857143,32.614285714285714,23.657142857142855,73.85714285714286,10.8,1,1005.0857142857143,6.014285714285714
2022,36,27.02857142857143,31.67142857142857,23.442857142857143,76.28571428571429,38.9,4,1006.9,5.357142857142857
2022,37,26.17142857142857,31.657142857142855,21.514285714285712,72.85714285714286,16.2,2,1003.6,6.314285714285715
2022,38,26.414285714285715,32.84285714285714,21.62857142857143,69.28571428571429,3.4000000000000004,2,1005.1428571428571,6.1000000000000005
2022,39,26.014285714285712,31.74285714285714,20.842857142857145,61.57142857142857,5.5,1,1006.7428571428571,6.071428571428571
2022,40,24.571428571428573,31.957142857142856,18.414285714285715,51.142857142857146,0.7,0,1009.1428571428571,8.685714285714285
2022,41,22.728571428571428,29.557142857142857,17.4,58.57142857142857,1.5,0,1011.9714285714286,7.1000000000000005
2022,42,20.928571428571427,28.414285714285715,15.328571428571427,48.42857142857143,1.3,0,1014.9428571428572,7.471428571428571
2022,43,20.571428571428573,28.742857142857144,14.542857142857143,50.857142857142854,0.0,0,1012.8714285714286,7.6571428571428575
2022,44,20.114285714285717,25.957142857142856,15.714285714285714,59.714285714285715,17.6,3,1015.0571428571428,7.757142857142857
2022,45,15.728571428571428,21.942857142857143,11.200000000000001,64.28571428571429,19.6,3,1017.6142857142858,8.257142857142856
2022,46,14.314285714285715,20.071428571428573,9.985714285714286,69.42857142857143,15.6,1,1016.7857142857143,7.628571428571428
2022,47,14.6,22.5,9.114285714285714,58.0,0.0,0,1014.3714285714286,6.728571428571429
2022,48,13.828571428571427,21.599999999999998,8.471428571428572,67.71428571428571,0.0,0,1015.4142857142857,5.628571428571428
2022,49,12.985714285714286,20.357142857142858,7.614285714285714,60.857142857142854,3.5,1,1016.9,7.485714285714286
2022,50,12.685714285714285,20.52857142857143,7.057142857142857,60.142857142857146,0.0,0,1015.8285714285714,8.528571428571428
2022,51,10.257142857142856,17.97142857142857,5.2,72.0,0.0,0,1015.842857142857,5.771428571428571
2022,52,9.785714285714286,16.4,5.414285714285714,69.57142857142857,9.9,1,1019.6857142857143,6.785714285714286
2023,1,9.028571428571428,16.17142857142857,3.6285714285714286,65.71428571428571,0.0,0,1022.6428571428571,5.942857142857143
2023,2,9.114285714285714,14.557142857142859,4.885714285714286,77.14285714285714,29.0,3,1016.9714285714286,7.942857142857143
2023,3,8.257142857142856,14.700000000000001,3.6142857142857143,64.28571428571429,0.30000000000000004,0,1019.0714285714286,7.457142857142857
2023,4,9.542857142857143,15.157142857142857,4.985714285714286,68.71428571428571,12.400000000000002,3,1017.6857142857143,9.485714285714286
2023,5,12.257142857142856,17.728571428571428,7.514285714285714,65.71428571428571,49.4,2,1017.4714285714286,10.071428571428571
2023,6,11.571428571428571,17.928571428571427,6.6571428571428575,63.42857142857143,14.7,4,1015.0571428571429,9.028571428571428
2023,7,16.04285714285714,23.585714285714285,10.014285714285714,54.857142857142854,0.0,0,1015.7285714285715,7.757142857142857
2023,8,16.4,23.657142857142855,10.671428571428573,53.714285714285715,8.7,3,1015.4714285714286,9.028571428571428
2023,9,16.814285714285713,23.614285714285717,11.314285714285715,58.714285714285715,11.6,2,1020.842857142857,7.2
2023,10,20.25714285714286,28.542857142857144,13.657142857142857,42.285714285714285,0.5,0,1016.1857142857143,7.571428571428571
2023,11,19.914285714285715,27.014285714285712,13.985714285714286,53.57142857142857,7.7,3,1012.0428571428572,7.7
2023,12,17.02857142857143,23.24285714285714,12.028571428571428,68.0,47.7,4,1011.0,7.771428571428571
2023,13,17.8,23.557142857142857,13.114285714285714,67.28571428571429,28.799999999999997,4,1010.7142857142857,7.885714285714286
2023,14,19.071428571428573,25.87142857142857,13.428571428571429,57.0,22.6,2,1013.4714285714286,8.542857142857143
2023,15,25.271428571428572,33.371428571428574,17.714285714285715,36.57142857142857,0.0,0,1010.5428571428572,9.428571428571429
2023,16,21.17142857142857,27.54285714285714,15.671428571428573,57.0,42.9,4,1008.4428571428572,8.1
2023,17,24.214285714285715,31.37142857142857,17.37142857142857,42.714285714285715,2.1,0,1009.1285714285714,8.371428571428572
2023,18,21.099999999999998,26.228571428571428,16.614285714285714,65.71428571428571,30.3,5,1009.4142857142857,8.27142857142857
2023,19,25.62857142857143,33.41428571428571,18.114285714285714,37.42857142857143,3.6,1,1007.2142857142857,8.285714285714286
2023,20,28.685714285714287,36.271428571428565,21.17142857142857,32.57142857142857,0.3,0,1005.5857142857143,8.285714285714286
2023,21,27.32857142857143,34.01428571428571,21.542857142857144,44.285714285714285,33.800000000000004,3,1005.7714285714285,9.5
2023,22,24.042857142857144,29.714285714285715,19.042857142857144,62.142857142857146,29.7,2,1008.1714285714286,7.285714285714286
2023,23,29.17142857142857,35.642857142857146,22.542857142857144,45.285714285714285,0.0,0,1002.1285714285714,7.1571428571428575
2023,24,31.17142857142857,37.285714285714285,24.82857142857143,45.142857142857146,2.4,1,999.6285714285714,7.3
2023,25,34.05714285714286,40.4,28.142857142857142,50.57142857142857,16.3,1,998.4,8.685714285714285
2023,26,29.071428571428573,34.41428571428572,23.714285714285715,66.57142857142857,44.1,4,1001.1714285714286,6.828571428571428
2023,27,27.685714285714287,32.528571428571425,23.7,73.57142857142857,56.0,4,1001.3285714285714,7.528571428571429
2023,28,28.842857142857145,34.1,23.900000000000002,70.57142857142857,20.1,3,1001.4428571428572,6.6000000000000005
2023,29,28.185714285714287,32.528571428571425,24.685714285714287,80.0,72.6,6,1002.5,6.242857142857143
