Year,Week,UC_name,cases,week_start
2021,26,PINDORA,0,2021-06-28
2021,27,PINDORA,0,2021-07-05
2021,28,PINDORA,0,2021-07-12
2021,29,PINDORA,0,2021-07-19
2021,30,PINDORA,0,2021-07-26
2021,31,PINDORA,0,2021-08-02
2021,32,PINDORA,0,2021-08-09
2021,33,PINDORA,0,2021-08-16
2021,34,PINDORA,0,2021-08-23
2021,35,PINDORA,0,2021-08-30
2021,36,PINDORA,0,2021-09-06
2021,37,PINDORA,0,2021-09-13
2021,38,PINDORA,0,2021-09-20
2021,39,PINDORA,0,2021-09-27
2021,40,PINDORA,0,2021-10-04
2021,41,PINDORA,2,2021-10-11
2021,42,PINDORA,0,2021-10-18
2021,43,PINDORA,0,2021-10-25
2021,44,PINDORA,0,2021-11-01
2021,45,PINDORA,0,2021-11-08
2021,46,PINDORA,0,2021-11-15
2021,47,PINDORA,0,2021-11-22
2021,48,PINDORA,0,2021-11-29
2021,49,PINDORA,0,2021-12-06
2021,50,PINDORA,0,2021-12-13
2021,51,PINDORA,0,2021-12-20
2021,52,PINDORA,0,2021-12-27
2022,1,PINDORA,0,2022-01-03
2022,2,PINDORA,0,2022-01-10
2022,3,PINDORA,0,2022-01-17
2022,4,PINDORA,0,2022-01-24
2022,5,PINDORA,0,2022-01-31
2022,6,PINDORA,0,2022-02-07
2022,7,PINDORA,0,2022-02-14
2022,8,PINDORA,0,2022-02-21
2022,9,PINDORA,0,2022-02-28
2022,10,PINDORA,0,2022-03-07
2022,11,PINDORA,0,2022-03-14
2022,12,PINDORA,0,2022-03-21
2022,13,PINDORA,0,2022-03-28
2022,14,PINDORA,0,2022-04-04
2022,15,PINDORA,0,2022-04-11
2022,16,PINDORA,0,2022-04-18
2022,17,PINDORA,0,2022-04-25
2022,18,PINDORA,0,2022-05-02
2022,19,PINDORA,0,2022-05-09
2022,20,PINDORA,0,2022-05-16
2022,21,PINDORA,0,2022-05-23
2022,22,PINDORA,0,2022-05-30
2022,23,PINDORA,0,2022-06-06
2022,24,PINDORA,0,2022-06-13
2022,25,PINDORA,0,2022-06-20
2022,26,PINDORA,0,2022-06-27
2022,27,PINDORA,0,2022-07-04
2022,28,PINDORA,0,2022-07-11
2022,29,PINDORA,0,2022-07-18
2022,30,PINDORA,0,2022-07-25
2022,31,PINDORA,0,2022-08-01
2022,32,PINDORA,0,2022-08-08
2022,33,PINDORA,0,2022-08-15
2022,34,PINDORA,0,2022-08-22
2022,35,PINDORA,0,2022-08-29
2022,36,PINDORA,0,2022-09-05
2022,37,PINDORA,1,2022-09-12
2022,38,PINDORA,1,2022-09-19
2022,39,PINDORA,2,2022-09-26
2022,40,PINDORA,1,2022-10-03
2022,41,PINDORA,1,2022-10-10
2022,42,PINDORA,0,2022-10-17
2022,43,PINDORA,0,2022-10-24
2022,44,PINDORA,0,2022-10-31
2022,45,PINDORA,0,2022-11-07
2022,46,PINDORA,0,2022-11-14
2022,47,PINDORA,0,2022-11-21
2022,48,PINDORA,0,2022-11-28
2022,49,PINDORA,0,2022-12-05
2022,50,PINDORA,0,2022-12-12
2022,51,PINDORA,0,2022-12-19
2022,52,PINDORA,0,2022-12-26
2023,1,PINDORA,0,2023-01-02
2023,2,PINDORA,0,2023-01-09
2023,3,PINDORA,0,2023-01-16
2023,4,PINDORA,0,2023-01-23
2023,5,PINDORA,0,2023-01-30
2023,6,PINDORA,0,2023-02-06
2023,7,PINDORA,0,2023-02-13
2023,8,PINDORA,0,2023-02-20
2023,9,PINDORA,0,2023-02-27
2023,10,PINDORA,0,2023-03-06
2023,11,PINDORA,0,2023-03-13
2023,12,PINDORA,0,2023-03-20
2023,13,PINDORA,0,2023-03-27
2023,14,PINDORA,0,2023-04-03
2023,15,PINDORA,0,2023-04-10
2023,16,PINDORA,0,2023-04-17
2023,17,PINDORA,0,2023-04-24
2023,18,PINDORA,0,2023-05-01
2023,19,PINDORA,0,2023-05-08
2023,20,PINDORA,0,2023-05-15
2023,21,PINDORA,0,2023-05-22
2023,22,PINDORA,0,2023-05-29
2023,23,PINDORA,0,2023-06-05
2023,24,PINDORA,0,2023-06-12
2023,25,PINDORA,0,2023-06-19
2023,26,PINDORA,0,2023-06-26
2023,27,PINDORA,0,2023-07-03
2023,28,PINDORA,0,2023-07-10
2023,29,PINDORA,0,2023-07-17
2023,30,PINDORA,2,2023-07-24
2023,31,PINDORA,0,2023-07-31
2023,32,PINDORA,0,2023-08-07
2023,33,PINDORA,0,2023-08-14
2023,34,PINDORA,0,2023-08-21
2023,35,PINDORA,0,2023-08-28
2023,36,PINDORA,0,2023-09-04
2023,37,PINDORA,0,2023-09-11
2023,38,PINDORA,0,2023-09-18
2023,39,PINDORA,0,2023-09-25
2023,40,PINDORA,0,2023-10-02
2023,41,PINDORA,0,2023-10-09
2023,42,PINDORA,0,2023-10-16
2023,43,PINDORA,0,2023-10-23
2023,44,PINDORA,0,2023-10-30
2023,45,PINDORA,0,2023-11-06
2023,46,PINDORA,1,2023-11-13
2023,47,PINDORA,0,2023-11-20
2023,48,PINDORA,0,2023-11-27
2023,49,PINDORA,0,2023-12-04
2023,50,PINDORA,0,2023-12-11
2023,51,PINDORA,0,2023-12-18
2023,52,PINDORA,0,2023-12-25
2024,1,PINDORA,0,2024-01-01
2024,2,PINDORA,0,2024-01-08
2024,3,PINDORA,0,2024-01-15
2024,4,PINDORA,0,2024-01-22
2024,5,PINDORA,0,2024-01-29
2024,6,PINDORA,0,2024-02-05
2024,7,PINDORA,0,2024-02-12
2024,8,PINDORA,0,2024-02-19
2024,9,PINDORA,0,2024-02-26
2024,10,PINDORA,0,2024-03-04
2024,11,PINDORA,0,2024-03-11
2024,12,PINDORA,0,2024-03-18
2024,13,PINDORA,0,2024-03-25
2024,14,PINDORA,0,2024-04-01
2024,15,PINDORA,0,2024-04-08
2024,16,PINDORA,0,2024-04-15
2024,17,PINDORA,0,2024-04-22
2024,18,PINDORA,0,2024-04-29
2024,19,PINDORA,0,2024-05-06
2024,20,PINDORA,0,2024-05-13
2024,21,PINDORA,0,2024-05-20
2024,22,PINDORA,0,2024-05-27
2024,23,PINDORA,0,2024-06-03
2024,24,PINDORA,0,2024-06-10
2024,25,PINDORA,0,2024-06-17
2024,26,PINDORA,0,2024-06-24
2024,27,PINDORA,0,2024-07-01
2024,28,PINDORA,0,2024-07-08
2024,29,PINDORA,0,2024-07-15
2024,30,PINDORA,0,2024-07-22
2024,31,PINDORA,0,2024-07-29
2024,32,PINDORA,0,2024-08-05
2024,33,PINDORA,0,2024-08-12
2024,34,PINDORA,0,2024-08-19
2024,35,PINDORA,0,2024-08-26
2024,36,PINDORA,0,2024-09-02
2024,37,PINDORA,0,2024-09-09
2024,38,PINDORA,0,2024-09-16
2024,39,PINDORA,5,2024-09-23
2024,40,PINDORA,1,2024-09-30
2024,41,PINDORA,0,2024-10-07
2024,42,PINDORA,0,2024-10-14
2024,43,PINDORA,2,2024-10-21
2024,44,PINDORA,0,2024-10-28
2024,45,PINDORA,0,2024-11-04
2024,46,PINDORA,1,2024-11-11
2024,47,PINDORA,1,2024-11-18
2024,48,PINDORA,0,2024-11-25
2024,49,PINDORA,0,2024-12-02
2024,50,PINDORA,0,2024-12-09
2024,51,PINDORA,0,2024-12-16
2024,52,PINDORA,0,2024-12-23
2021,1,PIR WADHI,0,2021-01-04
2021,2,PIR WADHI,0,2021-01-11
2021,3,PIR WADHI,0,2021-01-18
2021,4,PIR WADHI,0,2021-01-25
2021,5,PIR WADHI,0,2021-02-01
2021,6,PIR WADHI,0,2021-02-08
2021,7,PIR WADHI,0,2021-02-15
2021,8,PIR WADHI,0,2021-02-22
2021,9,PIR WADHI,0,2021-03-01
2021,10,PIR WADHI,0,2021-03-08
2021,11,PIR WADHI,0,2021-03-15
2021,12,PIR WADHI,0,2021-03-22
2021,13,PIR WADHI,0,2021-03-29
2021,14,PIR WADHI,0,2021-04-05
2021,15,PIR WADHI,0,2021-04-12
2021,16,PIR WADHI,0,2021-04-19
2021,17,PIR WADHI,0,2021-04-26
2021,18,PIR WADHI,0,2021-05-03
2021,19,PIR WADHI,0,2021-05-10
2021,20,PIR WADHI,0,2021-05-17
2021,21,PIR WADHI,0,2021-05-24
2021,22,PIR WADHI,0,2021-05-31
2021,23,PIR WADHI,0,2021-06-07
2021,24,PIR WADHI,0,2021-06-14
2021,25,PIR WADHI,0,2021-06-21
2021,26,PIR WADHI,0,2021-06-28
2021,27,PIR WADHI,0,2021-07-05
2021,28,PIR WADHI,0,2021-07-12
2021,29,PIR WADHI,0,2021-07-19
2021,30,PIR WADHI,0,2021-07-26
2021,31,PIR WADHI,0,2021-08-02
2021,32,PIR WADHI,0,2021-08-09
2021,33,PIR WADHI,0,2021-08-16
2021,34,PIR WADHI,0,2021-08-23
2021,35,PIR WADHI,0,2021-08-30
2021,36,PIR WADHI,0,2021-09-06
2021,37,PIR WADHI,0,2021-09-13
2021,38,PIR WADHI,0,2021-09-20
2021,39,PIR WADHI,0,2021-09-27
2021,40,PIR WADHI,0,2021-10-04
2021,41,PIR WADHI,0,2021-10-11
2021,42,PIR WADHI,0,2021-10-18
2021,43,PIR WADHI,0,2021-10-25
2021,44,PIR WADHI,0,2021-11-01
2021,45,PIR WADHI,0,2021-11-08
2021,46,PIR WADHI,0,2021-11-15
2021,47,PIR WADHI,0,2021-11-22
2021,48,PIR WADHI,0,2021-11-29
2021,49,PIR WADHI,0,2021-12-06
2021,50,PIR WADHI,0,2021-12-13
2021,51,PIR WADHI,0,2021-12-20
2021,52,PIR WADHI,0,2021-12-27
2022,1,PIR WADHI,0,2022-01-03
2022,2,PIR WADHI,0,2022-01-10
2022,3,PIR WADHI,0,2022-01-17
2022,4,PIR WADHI,0,2022-01-24
2022,5,PIR WADHI,0,2022-01-31
2022,6,PIR WADHI,0,2022-02-07
2022,7,PIR WADHI,0,2022-02-14
2022,8,PIR WADHI,0,2022-02-21
2022,9,PIR WADHI,0,2022-02-28
2022,10,PIR WADHI,0,2022-03-07
2022,11,PIR WADHI,0,2022-03-14
2022,12,PIR WADHI,0,2022-03-21
2022,13,PIR WADHI,0,2022-03-28
2022,14,PIR WADHI,0,2022-04-04
2022,15,PIR WADHI,0,2022-04-11
2022,16,PIR WADHI,0,2022-04-18
2022,17,PIR WADHI,0,2022-04-25
2022,18,PIR WADHI,0,2022-05-02
2022,19,PIR WADHI,0,2022-05-09
2022,20,PIR WADHI,0,2022-05-16
2022,21,PIR WADHI,0,2022-05-23
2022,22,PIR WADHI,0,2022-05-30
2022,23,PIR WADHI,0,2022-06-06
2022,24,PIR WADHI,0,2022-06-13
2022,25,PIR WADHI,0,2022-06-20
2022,26,PIR WADHI,0,2022-06-27
2022,27,PIR WADHI,0,2022-07-04
2022,28,PIR WADHI,0,2022-07-11
2022,29,PIR WADHI,0,2022-07-18
2022,30,PIR WADHI,0,2022-07-25
2022,31,PIR WADHI,0,2022-08-01
2022,32,PIR WADHI,0,2022-08-08
2022,33,PIR WADHI,0,2022-08-15
2022,34,PIR WADHI,0,2022-08-22
2022,35,PIR WADHI,0,2022-08-29
2022,36,PIR WADHI,1,2022-09-05
2022,37,PIR WADHI,0,2022-09-12
2022,38,PIR WADHI,1,2022-09-19
2022,39,PIR WADHI,0,2022-09-26
2022,40,PIR WADHI,0,2022-10-03
2022,41,PIR WADHI,1,2022-10-10
2022,42,PIR WADHI,0,2022-10-17
2022,43,PIR WADHI,0,2022-10-24
2022,44,PIR WADHI,0,2022-10-31
2022,45,PIR WADHI,0,2022-11-07
2022,46,PIR WADHI,0,2022-11-14
2022,47,PIR WADHI,0,2022-11-21
2022,48,PIR WADHI,0,2022-11-28
2022,49,PIR WADHI,0,2022-12-05
2022,50,PIR WADHI,0,2022-12-12
2022,51,PIR WADHI,0,2022-12-19
2022,52,PIR WADHI,0,2022-12-26
2023,1,PIR WADHI,0,2023-01-02
2023,2,PIR WADHI,0,2023-01-09
2023,3,PIR WADHI,0,2023-01-16
2023,4,PIR WADHI,0,2023-01-23
2023,5,PIR WADHI,0,2023-01-30
2023,6,PIR WADHI,0,2023-02-06
2023,7,PIR WADHI,0,2023-02-13
2023,8,PIR WADHI,0,2023-02-20
2023,9,PIR WADHI,0,2023-02-27
2023,10,PIR WADHI,0,2023-03-06
2023,11,PIR WADHI,0,2023-03-13
2023,12,PIR WADHI,0,2023-03-20
2023,13,PIR WADHI,0,2023-03-27
2023,14,PIR WADHI,0,2023-04-03
2023,15,PIR WADHI,0,2023-04-10
2023,16,PIR WADHI,0,2023-04-17
2023,17,PIR WADHI,0,2023-04-24
2023,18,PIR WADHI,0,2023-05-01
2023,19,PIR WADHI,0,2023-05-08
2023,20,PIR WADHI,0,2023-05-15
2023,21,PIR WADHI,0,2023-05-22
2023,22,PIR WADHI,0,2023-05-29
2023,23,PIR WADHI,0,2023-06-05
2023,24,PIR WADHI,0,2023-06-12
2023,25,PIR WADHI,0,2023-06-19
2023,26,PIR WADHI,0,2023-06-26
2023,27,PIR WADHI,0,2023-07-03
2023,28,PIR WADHI,0,2023-07-10
2023,29,PIR WADHI,0,2023-07-17
2023,30,PIR WADHI,0,2023-07-24
2023,31,PIR WADHI,0,2023-07-31
2023,32,PIR WADHI,0,2023-08-07
2023,33,PIR WADHI,0,2023-08-14
2023,34,PIR WADHI,0,2023-08-21
2023,35,PIR WADHI,0,2023-08-28
2023,36,PIR WADHI,0,2023-09-04
2023,37,PIR WADHI,0,2023-09-11
2023,38,PIR WADHI,0,2023-09-18
2023,39,PIR WADHI,0,2023-09-25
2023,40,PIR WADHI,0,2023-10-02
2023,41,PIR WADHI,0,2023-10-09
2023,42,PIR WADHI,0,2023-10-16
2023,43,PIR WADHI,0,2023-10-23
2023,44,PIR WADHI,0,2023-10-30
2023,45,PIR WADHI,0,2023-11-06
2023,46,PIR WADHI,0,2023-11-13
2023,47,PIR WADHI,0,2023-11-20
2023,48,PIR WADHI,0,2023-11-27
2023,49,PIR WADHI,0,2023-12-04
2023,50,PIR WADHI,0,2023-12-11
2023,51,PIR WADHI,0,2023-12-18
2023,52,PIR WADHI,0,2023-12-25
2024,1,PIR WADHI,0,2024-01-01
2024,2,PIR WADHI,0,2024-01-08
2024,3,PIR WADHI,0,2024-01-15
2024,4,PIR WADHI,0,2024-01-22
2024,5,PIR WADHI,0,2024-01-29
2024,6,PIR WADHI,0,2024-02-05
2024,7,PIR WADHI,0,2024-02-12
2024,8,PIR WADHI,0,2024-02-19
2024,9,PIR WADHI,0,2024-02-26
2024,10,PIR WADHI,0,2024-03-04
2024,11,PIR WADHI,0,2024-03-11
2024,12,PIR WADHI,0,2024-03-18
2024,13,PIR WADHI,0,2024-03-25
2024,14,PIR WADHI,0,2024-04-01
2024,15,PIR WADHI,0,2024-04-08
2024,16,PIR WADHI,0,2024-04-15
2024,17,PIR WADHI,0,2024-04-22
2024,18,PIR WADHI,0,2024-04-29
2024,19,PIR WADHI,0,2024-05-06
2024,20,PIR WADHI,0,2024-05-13
2024,21,PIR WADHI,0,2024-05-20
2024,22,PIR WADHI,0,2024-05-27
2024,23,PIR WADHI,0,2024-06-03
2024,24,PIR WADHI,0,2024-06-10
2024,25,PIR WADHI,0,2024-06-17
2024,26,PIR WADHI,0,2024-06-24
2024,27,PIR WADHI,0,2024-07-01
2024,28,PIR WADHI,0,2024-07-08
2024,29,PIR WADHI,0,2024-07-15
2024,30,PIR WADHI,0,2024-07-22
2024,31,PIR WADHI,0,2024-07-29
2024,32,PIR WADHI,0,2024-08-05
2024,33,PIR WADHI,0,2024-08-12
2024,34,PIR WADHI,0,2024-08-19
2024,35,PIR WADHI,0,2024-08-26
2024,36,PIR WADHI,0,2024-09-02
2024,37,PIR WADHI,0,2024-09-09
2024,38,PIR WADHI,0,2024-09-16
2024,39,PIR WADHI,0,2024-09-23
2024,40,PIR WADHI,1,2024-09-30
2024,41,PIR WADHI,0,2024-10-07
2024,42,PIR WADHI,0,2024-10-14
2024,43,PIR WADHI,0,2024-10-21
2024,44,PIR WADHI,0,2024-10-28
2024,45,PIR WADHI,0,2024-11-04
2024,46,PIR WADHI,1,2024-11-11
2024,47,PIR WADHI,0,2024-11-18
2024,48,PIR WADHI,0,2024-11-25
2024,49,PIR WADHI,0,2024-12-02
2024,50,PIR WADHI,0,2024-12-09
2024,51,PIR WADHI,0,2024-12-16
2024,52,PIR WADHI,0,2024-12-23
2021,1,PURANA QILLA,0,2021-01-04
2021,2,PURANA QILLA,0,2021-01-11
2021,3,PURANA QILLA,0,2021-01-18
2021,4,PURANA QILLA,0,2021-01-25
2021,5,PURANA QILLA,0,2021-02-01
2021,6,PURANA QILLA,0,2021-02-08
2021,7,PURANA QILLA,0,2021-02-15
2021,8,PURANA QILLA,0,2021-02-22
2021,9,PURANA QILLA,0,2021-03-01
2021,10,PURANA QILLA,0,2021-03-08
2021,11,PURANA QILLA,0,2021-03-15
2021,12,PURANA QILLA,0,2021-03-22
2021,13,PURANA QILLA,0,2021-03-29
2021,14,PURANA QILLA,0,2021-04-05
2021,15,PURANA QILLA,0,2021-04-12
2021,16,PURANA QILLA,0,2021-04-19
2021,17,PURANA QILLA,0,2021-04-26
2021,18,PURANA QILLA,0,2021-05-03
2021,19,PURANA QILLA,0,2021-05-10
2021,20,PURANA QILLA,0,2021-05-17
2021,21,PURANA QILLA,0,2021-05-24
2021,22,PURANA QILLA,0,2021-05-31
2021,23,PURANA QILLA,0,2021-06-07
2021,24,PURANA QILLA,0,2021-06-14
2021,25,PURANA QILLA,0,2021-06-21
2021,26,PURANA QILLA,0,2021-06-28
2021,27,PURANA QILLA,0,2021-07-05
2021,28,PURANA QILLA,0,2021-07-12
2021,29,PURANA QILLA,0,2021-07-19
2021,30,PURANA QILLA,0,2021-07-26
2021,31,PURANA QILLA,0,2021-08-02
2021,32,PURANA QILLA,0,2021-08-09
2021,33,PURANA QILLA,0,2021-08-16
2021,34,PURANA QILLA,0,2021-08-23
2021,35,PURANA QILLA,0,2021-08-30
2021,36,PURANA QILLA,0,2021-09-06
2021,37,PURANA QILLA,0,2021-09-13
2021,38,PURANA QILLA,1,2021-09-20
2021,39,PURANA QILLA,1,2021-09-27
2021,40,PURANA QILLA,0,2021-10-04
2021,41,PURANA QILLA,0,2021-10-11
2021,42,PURANA QILLA,0,2021-10-18
2021,43,PURANA QILLA,0,2021-10-25
2021,44,PURANA QILLA,1,2021-11-01
2021,45,PURANA QILLA,0,2021-11-08
2021,46,PURANA QILLA,0,2021-11-15
2021,47,PURANA QILLA,0,2021-11-22
2021,48,PURANA QILLA,0,2021-11-29
2021,49,PURANA QILLA,0,2021-12-06
2021,50,PURANA QILLA,0,2021-12-13
2021,51,PURANA QILLA,0,2021-12-20
2021,52,PURANA QILLA,0,2021-12-27
2022,1,PURANA QILLA,0,2022-01-03
2022,2,PURANA QILLA,0,2022-01-10
2022,3,PURANA QILLA,0,2022-01-17
2022,4,PURANA QILLA,0,2022-01-24
2022,5,PURANA QILLA,0,2022-01-31
2022,6,PURANA QILLA,0,2022-02-07
2022,7,PURANA QILLA,0,2022-02-14
2022,8,PURANA QILLA,0,2022-02-21
2022,9,PURANA QILLA,0,2022-02-28
2022,10,PURANA QILLA,0,2022-03-07
2022,11,PURANA QILLA,0,2022-03-14
2022,12,PURANA QILLA,0,2022-03-21
2022,13,PURANA QILLA,0,2022-03-28
2022,14,PURANA QILLA,0,2022-04-04
2022,15,PURANA QILLA,0,2022-04-11
2022,16,PURANA QILLA,0,2022-04-18
2022,17,PURANA QILLA,0,2022-04-25
2022,18,PURANA QILLA,0,2022-05-02
2022,19,PURANA QILLA,0,2022-05-09
2022,20,PURANA QILLA,0,2022-05-16
2022,21,PURANA QILLA,0,2022-05-23
2022,22,PURANA QILLA,0,2022-05-30
2022,23,PURANA QILLA,0,2022-06-06
2022,24,PURANA QILLA,0,2022-06-13
2022,25,PURANA QILLA,0,2022-06-20
2022,26,PURANA QILLA,0,2022-06-27
2022,27,PURANA QILLA,0,2022-07-04
2022,28,PURANA QILLA,0,2022-07-11
2022,29,PURANA QILLA,0,2022-07-18
2022,30,PURANA QILLA,0,2022-07-25
2022,31,PURANA QILLA,0,2022-08-01
2022,32,PURANA QILLA,0,2022-08-08
2022,33,PURANA QILLA,0,2022-08-15
2022,34,PURANA QILLA,0,2022-08-22
2022,35,PURANA QILLA,3,2022-08-29
2022,36,PURANA QILLA,7,2022-09-05
2022,37,PURANA QILLA,8,2022-09-12
2022,38,PURANA QILLA,4,2022-09-19
2022,39,PURANA QILLA,2,2022-09-26
2022,40,PURANA QILLA,2,2022-10-03
2022,41,PURANA QILLA,5,2022-10-10
2022,42,PURANA QILLA,0,2022-10-17
2022,43,PURANA QILLA,0,2022-10-24
2022,44,PURANA QILLA,0,2022-10-31
2022,45,PURANA QILLA,1,2022-11-07
2022,46,PURANA QILLA,0,2022-11-14
2022,47,PURANA QILLA,0,2022-11-21
2022,48,PURANA QILLA,0,2022-11-28
2022,49,PURANA QILLA,0,2022-12-05
2022,50,PURANA QILLA,0,2022-12-12
2022,51,PURANA QILLA,0,2022-12-19
2022,52,PURANA QILLA,0,2022-12-26
2023,1,PURANA QILLA,0,2023-01-02
2023,2,PURANA QILLA,0,2023-01-09
2023,3,PURANA QILLA,0,2023-01-16
2023,4,PURANA QILLA,0,2023-01-23
2023,5,PURANA QILLA,0,2023-01-30
2023,6,PURANA QILLA,0,2023-02-06
2023,7,PURANA QILLA,0,2023-02-13
2023,8,PURANA QILLA,0,2023-02-20
2023,9,PURANA QILLA,0,2023-02-27
2023,10,PURANA QILLA,0,2023-03-06
2023,11,PURANA QILLA,0,2023-03-13
2023,12,PURANA QILLA,0,2023-03-20
2023,13,PURANA QILLA,0,2023-03-27
2023,14,PURANA QILLA,0,2023-04-03
2023,15,PURANA QILLA,0,2023-04-10
2023,16,PURANA QILLA,0,2023-04-17
2023,17,PURANA QILLA,0,2023-04-24
2023,18,PURANA QILLA,0,2023-05-01
2023,19,PURANA QILLA,0,2023-05-08
2023,20,PURANA QILLA,0,2023-05-15
2023,21,PURANA QILLA,0,2023-05-22
2023,22,PURANA QILLA,0,2023-05-29
2023,23,PURANA QILLA,0,2023-06-05
2023,24,PURANA QILLA,0,2023-06-12
2023,25,PURANA QILLA,0,2023-06-19
2023,26,PURANA QILLA,0,2023-06-26
2023,27,PURANA QILLA,0,2023-07-03
2023,28,PURANA QILLA,0,2023-07-10
2023,29,PURANA QILLA,0,2023-07-17
2023,30,PURANA QILLA,0,2023-07-24
2023,31,PURANA QILLA,0,2023-07-31
2023,32,PURANA QILLA,0,2023-08-07
2023,33,PURANA QILLA,0,2023-08-14
2023,34,PURANA QILLA,1,2023-08-21
2023,35,PURANA QILLA,0,2023-08-28
2023,36,PURANA QILLA,0,2023-09-04
2023,37,PURANA QILLA,0,2023-09-11
2023,38,PURANA QILLA,0,2023-09-18
2023,39,PURANA QILLA,0,2023-09-25
2023,40,PURANA QILLA,0,2023-10-02
2023,41,PURANA QILLA,0,2023-10-09
2023,42,PURANA QILLA,0,2023-10-16
2023,43,PURANA QILLA,1,2023-10-23
2023,44,PURANA QILLA,0,2023-10-30
2023,45,PURANA QILLA,0,2023-11-06
2023,46,PURANA QILLA,0,2023-11-13
2023,47,PURANA QILLA,0,2023-11-20
2023,48,PURANA QILLA,1,2023-11-27
2023,49,PURANA QILLA,0,2023-12-04
2023,50,PURANA QILLA,0,2023-12-11
2023,51,PURANA QILLA,0,2023-12-18
2023,52,PURANA QILLA,0,2023-12-25
2024,1,PURANA QILLA,0,2024-01-01
2024,2,PURANA QILLA,0,2024-01-08
2024,3,PURANA QILLA,0,2024-01-15
2024,4,PURANA QILLA,0,2024-01-22
2024,5,PURANA QILLA,0,2024-01-29
2024,6,PURANA QILLA,0,2024-02-05
2024,7,PURANA QILLA,0,2024-02-12
2024,8,PURANA QILLA,0,2024-02-19
2024,9,PURANA QILLA,0,2024-02-26
2024,10,PURANA QILLA,0,2024-03-04
2024,11,PURANA QILLA,0,2024-03-11
2024,12,PURANA QILLA,0,2024-03-18
2024,13,PURANA QILLA,0,2024-03-25
2024,14,PURANA QILLA,0,2024-04-01
2024,15,PURANA QILLA,0,2024-04-08
2024,16,PURANA QILLA,0,2024-04-15
2024,17,PURANA QILLA,0,2024-04-22
2024,18,PURANA QILLA,0,2024-04-29
2024,19,PURANA QILLA,0,2024-05-06
2024,20,PURANA QILLA,0,2024-05-13
2024,21,PURANA QILLA,0,2024-05-20
2024,22,PURANA QILLA,0,2024-05-27
2024,23,PURANA QILLA,0,2024-06-03
2024,24,PURANA QILLA,0,2024-06-10
2024,25,PURANA QILLA,0,2024-06-17
2024,26,PURANA QILLA,0,2024-06-24
2024,27,PURANA QILLA,0,2024-07-01
2024,28,PURANA QILLA,0,2024-07-08
2024,29,PURANA QILLA,0,2024-07-15
2024,30,PURANA QILLA,0,2024-07-22
2024,31,PURANA QILLA,0,2024-07-29
2024,32,PURANA QILLA,0,2024-08-05
2024,33,PURANA QILLA,0,2024-08-12
2024,34,PURANA QILLA,0,2024-08-19
2024,35,PURANA QILLA,0,2024-08-26
2024,36,PURANA QILLA,0,2024-09-02
2024,37,PURANA QILLA,0,2024-09-09
2024,38,PURANA QILLA,5,2024-09-16
2024,39,PURANA QILLA,3,2024-09-23
2024,40,PURANA QILLA,0,2024-09-30
2024,41,PURANA QILLA,4,2024-10-07
2024,42,PURANA QILLA,5,2024-10-14
2024,43,PURANA QILLA,1,2024-10-21
2024,44,PURANA QILLA,3,2024-10-28
2024,45,PURANA QILLA,1,2024-11-04
2024,46,PURANA QILLA,0,2024-11-11
2024,47,PURANA QILLA,1,2024-11-18
2024,48,PURANA QILLA,0,2024-11-25
2024,49,PURANA QILLA,0,2024-12-02
2024,50,PURANA QILLA,0,2024-12-09
2024,51,PURANA QILLA,0,2024-12-16
2024,52,PURANA QILLA,0,2024-12-23
2021,1,Purana Qila,0,2021-01-04
2021,2,Purana Qila,0,2021-01-11
2021,3,Purana Qila,0,2021-01-18
2021,4,Purana Qila,0,2021-01-25
2021,5,Purana Qila,0,2021-02-01
2021,6,Purana Qila,0,2021-02-08
2021,7,Purana Qila,0,2021-02-15
2021,8,Purana Qila,0,2021-02-22
2021,9,Purana Qila,0,2021-03-01
2021,10,Purana Qila,0,2021-03-08
2021,11,Purana Qila,0,2021-03-15
2021,12,Purana Qila,0,2021-03-22
2021,13,Purana Qila,0,2021-03-29
2021,14,Purana Qila,0,2021-04-05
2021,15,Purana Qila,0,2021-04-12
2021,16,Purana Qila,0,2021-04-19
2021,17,Purana Qila,0,2021-04-26
2021,18,Purana Qila,0,2021-05-03
2021,19,Purana Qila,0,2021-05-10
2021,20,Purana Qila,0,2021-05-17
2021,21,Purana Qila,0,2021-05-24
2021,22,Purana Qila,0,2021-05-31
2021,23,Purana Qila,0,2021-06-07
2021,24,Purana Qila,0,2021-06-14
2021,25,Purana Qila,0,2021-06-21
2021,26,Purana Qila,0,2021-06-28
2021,27,Purana Qila,0,2021-07-05
2021,28,Purana Qila,0,2021-07-12
2021,29,Purana Qila,0,2021-07-19
2021,30,Purana Qila,0,2021-07-26
2021,31,Purana Qila,0,2021-08-02
2021,32,Purana Qila,0,2021-08-09
2021,33,Purana Qila,0,2021-08-16
2021,34,Purana Qila,0,2021-08-23
2021,35,Purana Qila,0,2021-08-30
2021,36,Purana Qila,0,2021-09-06
2021,37,Purana Qila,0,2021-09-13
2021,38,Purana Qila,0,2021-09-20
2021,39,Purana Qila,0,2021-09-27
2021,40,Purana Qila,0,2021-10-04
2021,41,Purana Qila,1,2021-10-11
2021,42,Purana Qila,2,2021-10-18
2021,43,Purana Qila,4,2021-10-25
2021,44,Purana Qila,2,2021-11-01
2021,45,Purana Qila,0,2021-11-08
